method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
CATCH24_SYM,1,Adiac,0,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5882352941176471
CATCH24_SYM,1,Adiac,1,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5831202046035806
CATCH24_SYM,1,Adiac,2,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5677749360613811
CATCH24_SYM,1,Adiac,3,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5575447570332481
CATCH24_SYM,1,Adiac,4,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5089514066496164
CATCH24_SYM,6,BME,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8933333333333333
CATCH24_SYM,6,BME,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8466666666666667
CATCH24_SYM,6,BME,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8933333333333333
CATCH24_SYM,6,BME,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9133333333333333
CATCH24_SYM,6,BME,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8
CATCH24_SYM,7,Beef,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
CATCH24_SYM,7,Beef,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
CATCH24_SYM,7,Beef,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
CATCH24_SYM,7,Beef,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.43333333333333335
CATCH24_SYM,7,Beef,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
CATCH24_SYM,9,BirdChicken,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.75
CATCH24_SYM,9,BirdChicken,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9
CATCH24_SYM,9,BirdChicken,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9
CATCH24_SYM,9,BirdChicken,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.9
CATCH24_SYM,9,BirdChicken,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.75
CATCH24_SYM,10,CBF,0,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.9055555555555556
CATCH24_SYM,10,CBF,1,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.8277777777777777
CATCH24_SYM,10,CBF,2,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.8466666666666667
CATCH24_SYM,10,CBF,3,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7777777777777778
CATCH24_SYM,10,CBF,4,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.8933333333333333
CATCH24_SYM,11,Car,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
CATCH24_SYM,11,Car,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7166666666666667
CATCH24_SYM,11,Car,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7333333333333333
CATCH24_SYM,11,Car,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
CATCH24_SYM,11,Car,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.65
CATCH24_SYM,12,Chinatown,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9446064139941691
CATCH24_SYM,12,Chinatown,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9475218658892128
CATCH24_SYM,12,Chinatown,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9300291545189504
CATCH24_SYM,12,Chinatown,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8979591836734694
CATCH24_SYM,12,Chinatown,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9446064139941691
CATCH24_SYM,13,ChlorineConcentration,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5515625
CATCH24_SYM,13,ChlorineConcentration,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5619791666666667
CATCH24_SYM,13,ChlorineConcentration,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5518229166666667
CATCH24_SYM,13,ChlorineConcentration,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5325520833333334
CATCH24_SYM,13,ChlorineConcentration,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5494791666666666
CATCH24_SYM,15,Coffee,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH24_SYM,15,Coffee,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH24_SYM,15,Coffee,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH24_SYM,15,Coffee,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH24_SYM,15,Coffee,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH24_SYM,17,CricketX,0,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.4897435897435897
CATCH24_SYM,17,CricketX,1,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5
CATCH24_SYM,17,CricketX,2,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5615384615384615
CATCH24_SYM,17,CricketX,3,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5102564102564102
CATCH24_SYM,17,CricketX,4,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.5
CATCH24_SYM,18,CricketY,0,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.46923076923076923
CATCH24_SYM,18,CricketY,1,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.48717948717948717
