method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
CATCH24,53,GunPointMaleVersusFemale,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9936708860759493
CATCH24,53,GunPointMaleVersusFemale,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9873417721518988
CATCH24,53,GunPointMaleVersusFemale,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.990506329113924
CATCH24,53,GunPointMaleVersusFemale,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.990506329113924
CATCH24,54,GunPointOldVersusYoung,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
CATCH24,54,GunPointOldVersusYoung,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
CATCH24,54,GunPointOldVersusYoung,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
CATCH24,54,GunPointOldVersusYoung,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
CATCH24,54,GunPointOldVersusYoung,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,1.0
CATCH24,61,InsectEPGRegularTrain,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9236947791164659
CATCH24,61,InsectEPGRegularTrain,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,1.0
CATCH24,61,InsectEPGRegularTrain,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9919678714859438
CATCH24,61,InsectEPGRegularTrain,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9357429718875502
CATCH24,61,InsectEPGRegularTrain,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9959839357429718
CATCH24,63,InsectWingbeatSound,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4212121212121212
CATCH24,63,InsectWingbeatSound,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.40606060606060607
CATCH24,63,InsectWingbeatSound,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.40555555555555556
CATCH24,63,InsectWingbeatSound,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.37676767676767675
CATCH24,63,InsectWingbeatSound,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.40959595959595957
CATCH24,64,ItalyPowerDemand,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8522837706511176
CATCH24,64,ItalyPowerDemand,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7094266277939747
CATCH24,64,ItalyPowerDemand,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7667638483965015
CATCH24,64,ItalyPowerDemand,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8542274052478134
CATCH24,64,ItalyPowerDemand,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8892128279883382
CATCH24,67,Lightning7,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4657534246575342
CATCH24,67,Lightning7,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4520547945205479
CATCH24,67,Lightning7,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6164383561643836
CATCH24,67,Lightning7,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5342465753424658
CATCH24,67,Lightning7,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5068493150684932
CATCH24,69,Meat,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.65
CATCH24,69,Meat,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.6166666666666667
CATCH24,69,Meat,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5666666666666667
CATCH24,69,Meat,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.6666666666666666
CATCH24,69,Meat,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5833333333333334
CATCH24,70,MedicalImages,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6
CATCH24,70,MedicalImages,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6065789473684211
CATCH24,70,MedicalImages,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5710526315789474
CATCH24,70,MedicalImages,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5184210526315789
CATCH24,70,MedicalImages,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6052631578947368
CATCH24,71,MelbournePedestrian,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8847888478884789
CATCH24,71,MelbournePedestrian,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8716687166871668
CATCH24,71,MelbournePedestrian,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8261582615826158
CATCH24,71,MelbournePedestrian,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8400984009840098
CATCH24,71,MelbournePedestrian,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8786387863878639
CATCH24,72,MiddlePhalanxOutlineAgeGroup,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.538961038961039
CATCH24,72,MiddlePhalanxOutlineAgeGroup,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5454545454545454
CATCH24,72,MiddlePhalanxOutlineAgeGroup,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.564935064935065
CATCH24,72,MiddlePhalanxOutlineAgeGroup,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.577922077922078
CATCH24,72,MiddlePhalanxOutlineAgeGroup,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5844155844155844
CATCH24,73,MiddlePhalanxOutlineCorrect,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.7044673539518901
CATCH24,73,MiddlePhalanxOutlineCorrect,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.697594501718213
CATCH24,73,MiddlePhalanxOutlineCorrect,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.6666666666666666
CATCH24,73,MiddlePhalanxOutlineCorrect,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.7044673539518901
CATCH24,73,MiddlePhalanxOutlineCorrect,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.697594501718213
CATCH24,74,MiddlePhalanxTW,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5324675324675324
CATCH24,74,MiddlePhalanxTW,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.564935064935065
CATCH24,74,MiddlePhalanxTW,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.512987012987013
CATCH24,74,MiddlePhalanxTW,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5844155844155844
CATCH24,74,MiddlePhalanxTW,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5324675324675324
CATCH24,80,OSULeaf,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5785123966942148
CATCH24,80,OSULeaf,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5330578512396694
CATCH24,80,OSULeaf,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5867768595041323
CATCH24,80,OSULeaf,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5826446280991735
CATCH24,80,OSULeaf,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5826446280991735
CATCH24,81,OliveOil,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4
CATCH24,81,OliveOil,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4
CATCH24,81,OliveOil,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.5
CATCH24,81,OliveOil,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4
CATCH24,81,OliveOil,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4
CATCH24,83,PhalangesOutlinesCorrect,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6958041958041958
CATCH24,83,PhalangesOutlinesCorrect,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6911421911421911
CATCH24,83,PhalangesOutlinesCorrect,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6899766899766899
CATCH24,83,PhalangesOutlinesCorrect,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7097902097902098
CATCH24,83,PhalangesOutlinesCorrect,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7074592074592074
CATCH24,89,Plane,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9523809523809523
CATCH24,89,Plane,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9333333333333333
CATCH24,89,Plane,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9238095238095239
CATCH24,89,Plane,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9333333333333333
CATCH24,89,Plane,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9428571428571428
CATCH24,90,PowerCons,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9166666666666666
CATCH24,90,PowerCons,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9222222222222223
CATCH24,90,PowerCons,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9277777777777778
CATCH24,90,PowerCons,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8944444444444445
CATCH24,90,PowerCons,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9222222222222223
CATCH24,91,ProximalPhalanxOutlineAgeGroup,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7902439024390244
CATCH24,91,ProximalPhalanxOutlineAgeGroup,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8195121951219512
CATCH24,91,ProximalPhalanxOutlineAgeGroup,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8390243902439024
CATCH24,91,ProximalPhalanxOutlineAgeGroup,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7951219512195122
CATCH24,91,ProximalPhalanxOutlineAgeGroup,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8439024390243902
CATCH24,92,ProximalPhalanxOutlineCorrect,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8041237113402062
CATCH24,92,ProximalPhalanxOutlineCorrect,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8316151202749141
CATCH24,92,ProximalPhalanxOutlineCorrect,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7800687285223368
CATCH24,92,ProximalPhalanxOutlineCorrect,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7766323024054983
CATCH24,92,ProximalPhalanxOutlineCorrect,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7835051546391752
CATCH24,93,ProximalPhalanxTW,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7024390243902439
CATCH24,93,ProximalPhalanxTW,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7414634146341463
CATCH24,93,ProximalPhalanxTW,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.751219512195122
CATCH24,93,ProximalPhalanxTW,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7073170731707317
CATCH24,93,ProximalPhalanxTW,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7268292682926829
CATCH24,102,ShapesAll,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.43833333333333335
CATCH24,102,ShapesAll,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.44166666666666665
CATCH24,102,ShapesAll,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3983333333333333
CATCH24,102,ShapesAll,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.44166666666666665
