method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
TSFRESH,19,CricketZ,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1
TSFRESH,19,CricketZ,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.09743589743589744
TSFRESH,19,CricketZ,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.09230769230769231
TSFRESH,20,Crop,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.695595238095238
TSFRESH,20,Crop,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6905357142857143
TSFRESH,20,Crop,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.679047619047619
TSFRESH,20,Crop,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7023214285714285
TSFRESH,20,Crop,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6922619047619047
TSFRESH,22,DistalPhalanxOutlineAgeGroup,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7050359712230215
TSFRESH,22,DistalPhalanxOutlineAgeGroup,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7194244604316546
TSFRESH,22,DistalPhalanxOutlineAgeGroup,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.697841726618705
TSFRESH,22,DistalPhalanxOutlineAgeGroup,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7122302158273381
TSFRESH,22,DistalPhalanxOutlineAgeGroup,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7122302158273381
TSFRESH,23,DistalPhalanxOutlineCorrect,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5072463768115942
TSFRESH,23,DistalPhalanxOutlineCorrect,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4166666666666667
TSFRESH,23,DistalPhalanxOutlineCorrect,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4166666666666667
TSFRESH,23,DistalPhalanxOutlineCorrect,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5833333333333334
TSFRESH,23,DistalPhalanxOutlineCorrect,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5833333333333334
TSFRESH,24,DistalPhalanxTW,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.6258992805755396
TSFRESH,24,DistalPhalanxTW,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.60431654676259
TSFRESH,24,DistalPhalanxTW,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.6762589928057554
TSFRESH,24,DistalPhalanxTW,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.6115107913669064
TSFRESH,24,DistalPhalanxTW,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.6402877697841727
TSFRESH,28,ECG200,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.36
TSFRESH,28,ECG200,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.54
TSFRESH,28,ECG200,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.64
TSFRESH,28,ECG200,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.36
TSFRESH,28,ECG200,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.36
TSFRESH,29,ECG5000,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.16133333333333333
TSFRESH,29,ECG5000,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.004888888888888889
