method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
CATCH22,1,Adiac,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.24040920716112532
CATCH22,1,Adiac,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.19948849104859334
CATCH22,1,Adiac,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.27621483375959077
CATCH22,1,Adiac,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.2557544757033248
CATCH22,1,Adiac,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.29411764705882354
CATCH22,6,BME,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7466666666666667
CATCH22,6,BME,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7333333333333333
CATCH22,6,BME,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.82
CATCH22,6,BME,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6733333333333333
CATCH22,6,BME,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8133333333333334
CATCH22,7,Beef,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4666666666666667
CATCH22,7,Beef,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4
CATCH22,7,Beef,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.23333333333333334
CATCH22,7,Beef,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4666666666666667
CATCH22,7,Beef,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4
CATCH22,9,BirdChicken,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6
CATCH22,9,BirdChicken,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.75
CATCH22,9,BirdChicken,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6
CATCH22,9,BirdChicken,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.75
CATCH22,9,BirdChicken,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6
CATCH22,10,CBF,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8266666666666667
CATCH22,10,CBF,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8222222222222222
CATCH22,10,CBF,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5622222222222222
CATCH22,10,CBF,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7177777777777777
CATCH22,10,CBF,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5811111111111111
CATCH22,11,Car,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6333333333333333
CATCH22,11,Car,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
CATCH22,11,Car,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6
CATCH22,11,Car,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4666666666666667
CATCH22,11,Car,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
CATCH22,12,Chinatown,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.760932944606414
CATCH22,12,Chinatown,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.760932944606414
CATCH22,12,Chinatown,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8950437317784257
CATCH22,12,Chinatown,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7842565597667639
CATCH22,12,Chinatown,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7784256559766763
CATCH22,13,ChlorineConcentration,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5536458333333333
CATCH22,13,ChlorineConcentration,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5520833333333334
CATCH22,13,ChlorineConcentration,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5513020833333333
CATCH22,13,ChlorineConcentration,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5359375
CATCH22,13,ChlorineConcentration,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5325520833333334
CATCH22,15,Coffee,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5357142857142857
CATCH22,15,Coffee,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH22,15,Coffee,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH22,15,Coffee,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,1.0
CATCH22,15,Coffee,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4642857142857143
CATCH22,17,CricketX,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4948717948717949
CATCH22,17,CricketX,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.45384615384615384
CATCH22,17,CricketX,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.5025641025641026
CATCH22,17,CricketX,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.49230769230769234
CATCH22,17,CricketX,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.5384615384615384
CATCH22,18,CricketY,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.4641025641025641
CATCH22,18,CricketY,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.4461538461538462
CATCH22,18,CricketY,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.47692307692307695
CATCH22,18,CricketY,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.4307692307692308
CATCH22,18,CricketY,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.47692307692307695
CATCH22,19,CricketZ,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.41794871794871796
CATCH22,19,CricketZ,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4
CATCH22,19,CricketZ,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.41794871794871796
CATCH22,19,CricketZ,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4025641025641026
CATCH22,19,CricketZ,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4307692307692308
CATCH22,20,Crop,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5529166666666666
CATCH22,20,Crop,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.54125
CATCH22,20,Crop,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5420833333333334
CATCH22,20,Crop,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5469642857142857
CATCH22,20,Crop,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5417261904761905
CATCH22,22,DistalPhalanxOutlineAgeGroup,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6546762589928058
CATCH22,22,DistalPhalanxOutlineAgeGroup,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6906474820143885
CATCH22,22,DistalPhalanxOutlineAgeGroup,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7194244604316546
CATCH22,22,DistalPhalanxOutlineAgeGroup,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6474820143884892
CATCH22,22,DistalPhalanxOutlineAgeGroup,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6690647482014388
CATCH22,23,DistalPhalanxOutlineCorrect,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7427536231884058
CATCH22,23,DistalPhalanxOutlineCorrect,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7391304347826086
CATCH22,23,DistalPhalanxOutlineCorrect,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.75
CATCH22,23,DistalPhalanxOutlineCorrect,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.75
CATCH22,23,DistalPhalanxOutlineCorrect,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7608695652173914
CATCH22,24,DistalPhalanxTW,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6546762589928058
CATCH22,24,DistalPhalanxTW,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6330935251798561
CATCH22,24,DistalPhalanxTW,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6258992805755396
CATCH22,24,DistalPhalanxTW,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6258992805755396
CATCH22,24,DistalPhalanxTW,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6115107913669064
CATCH22,28,ECG200,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
CATCH22,28,ECG200,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.71
CATCH22,28,ECG200,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.72
CATCH22,28,ECG200,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.78
CATCH22,28,ECG200,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.77
CATCH22,29,ECG5000,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9117777777777778
CATCH22,29,ECG5000,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.924
CATCH22,29,ECG5000,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9271111111111111
CATCH22,29,ECG5000,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9193333333333333
CATCH22,29,ECG5000,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.9177777777777778
CATCH22,36,FaceAll,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6142011834319526
CATCH22,36,FaceAll,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6544378698224852
CATCH22,36,FaceAll,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6414201183431952
CATCH22,36,FaceAll,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6390532544378699
CATCH22,36,FaceAll,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.649112426035503
CATCH22,38,FacesUCR,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5604878048780488
CATCH22,38,FacesUCR,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5921951219512195
CATCH22,38,FacesUCR,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.577560975609756
CATCH22,38,FacesUCR,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.593170731707317
CATCH22,38,FacesUCR,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.6302439024390244
CATCH22,39,FiftyWords,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5340659340659341
CATCH22,39,FiftyWords,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5098901098901099
CATCH22,39,FiftyWords,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5186813186813187
CATCH22,39,FiftyWords,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5230769230769231
CATCH22,39,FiftyWords,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5384615384615384
CATCH22,40,Fish,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.56
CATCH22,40,Fish,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6114285714285714
CATCH22,40,Fish,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.64
CATCH22,40,Fish,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5371428571428571
CATCH22,40,Fish,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5942857142857143
CATCH22,41,FordA,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8848484848484849
